"symbol","signal_time_shanghai","entry_time_shanghai","exit_time_shanghai","direction","exit_policy","exit_reason","zero_net_r","stress_net_r","cost_r","loss_class","initial_risk","entry_price","exit_price","rsi","volume_ratio","families"
"IOST-USDT-SWAP","2026-03-23 02:30","2026-03-23 02:45","2026-03-23 03:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.392654545454536,0.39265454545453604,"gross_loss",0.000004400000000000107,0.001082,0.0010776,33.028258071446885,19.958767268862914,"rsi_bullish_divergence"
"KSM-USDT-SWAP","2026-04-05 13:30","2026-04-05 13:45","2026-04-05 13:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.3828235294117568,0.3828235294117568,"gross_loss",0.017000000000000348,4.076,4.058999999999999,24.04286996597061,9.146026196572778,"rsi_bullish_divergence"
"TRX-USDT-SWAP","2025-07-20 05:15","2025-07-20 05:30","2025-07-20 08:00","long","DivergenceRegime","stop_loss",-1.0,-1.3630399999999967,0.3630399999999967,"gross_loss",0.0014000000000000123,0.31836,0.31695999999999996,30.476281318873873,3.815517239823618,"rsi_bullish_divergence"
"TRX-USDT-SWAP","2026-02-01 01:00","2026-02-01 01:15","2026-02-01 02:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.3608253968254016,0.3608253968254016,"gross_loss",0.0012599999999999834,0.28478,0.28352,21.387456000468347,3.5826042807898886,"rsi_bullish_divergence"
"ATOM-USDT-SWAP","2026-03-26 17:30","2026-03-26 17:45","2026-03-26 19:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.3042666666666702,0.30426666666667024,"gross_loss",0.008999999999999897,1.716,1.707,34.57766745482036,3.059019358020632,"rsi_bullish_divergence"
"YFI-USDT-SWAP","2025-07-01 22:15","2025-07-01 22:30","2025-07-01 22:45","long","DivergenceRegime","stop_loss",-1.0,-1.304246153846154,0.30424615384615405,"gross_loss",26.0,4957.0,4931.0,31.74826163897717,3.282808440790435,"rsi_bullish_divergence"
"AUCTION-USDT-SWAP","2026-05-12 20:30","2026-05-12 20:45","2026-05-12 21:45","long","DivergenceRegime","stop_loss",-1.0,-1.2936592592592577,0.29365925925925773,"gross_loss",0.027000000000000135,4.969,4.942,31.43546663114934,6.6705445469823985,"rsi_bullish_divergence"
"ETC-USDT-SWAP","2025-07-01 15:15","2025-07-01 15:30","2025-07-01 17:30","long","DivergenceRegime","stop_loss",-1.0,-1.2886222222222226,0.28862222222222256,"gross_loss",0.08999999999999986,16.28,16.19,30.982030204827794,4.412357463204709,"rsi_bullish_divergence"
"BTC-USDT-SWAP","2026-02-16 01:45","2026-02-16 02:00","2026-02-16 03:00","long","DivergenceRegime","stop_loss",-1.0,-1.2880639999999999,0.2880639999999999,"gross_loss",380.0,68605.2,68225.2,28.821611954656774,9.523539831031224,"rsi_bullish_divergence"
"TRX-USDT-SWAP","2025-08-08 09:00","2025-08-08 09:15","2025-08-09 21:30","long","Fixed","stop_loss",-1.0,-1.2864851063829799,0.28648510638297986,"gross_loss",0.0018799999999999928,0.33756,0.33568000000000003,39.9683874564779,7.441647303091853,"rsi_bullish_divergence"
"ETC-USDT-SWAP","2026-06-15 00:45","2026-06-15 01:00","2026-06-15 02:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2850256410256433,0.2850256410256433,"gross_loss",0.0389999999999997,6.967,6.928,24.001932007425665,8.502929342838991,"rsi_bullish_divergence"
"IOST-USDT-SWAP","2026-03-26 17:30","2026-03-26 17:45","2026-03-26 18:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2806426229508205,0.28064262295082054,"gross_loss",0.000006099999999999986,0.001073,0.0010669,31.11246862642379,5.319106566200215,"rsi_bullish_divergence"
"ADA-USDT-SWAP","2026-04-05 19:00","2026-04-05 19:15","2026-04-05 20:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.275085714285712,0.27508571428571194,"gross_loss",0.0014000000000000123,0.2414,0.24,37.91340477931356,11.918397390147849,"rsi_bullish_divergence"
"BNB-USDT-SWAP","2026-01-07 23:15","2026-01-07 23:30","2026-01-08 03:00","long","DivergenceRegime","stop_loss",-1.0,-1.270747169811323,0.2707471698113231,"gross_loss",5.2999999999999545,899.5,894.2,34.57313378091078,4.412820680201058,"rsi_bullish_divergence"
"BCH-USDT-SWAP","2026-01-31 16:15","2026-01-31 16:30","2026-01-31 16:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2597090909090944,0.25970909090909444,"gross_loss",3.2999999999999545,537.3,534.0,26.749213354220643,3.4669926919666714,"rsi_bullish_divergence"
"BABY-USDT-SWAP","2025-12-24 15:00","2025-12-24 15:15","2025-12-24 16:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2577600000000015,0.25776000000000154,"gross_loss",0.0000999999999999994,0.01616,0.01606,26.131756656117062,7.1428494158373,"rsi_bullish_divergence"
"BABY-USDT-SWAP","2025-12-15 05:45","2025-12-15 06:00","2025-12-15 07:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.257236363636366,0.25723636363636593,"gross_loss",0.00010999999999999899,0.01774,0.01763,34.994406520509486,5.191821240107977,"rsi_bullish_divergence"
"POL-USDT-SWAP","2026-04-29 23:15","2026-04-29 23:30","2026-04-30 00:15","long","DivergenceRegime","stop_loss",-1.0,-1.255649122807017,0.255649122807017,"gross_loss",0.0005700000000000011,0.09136,0.09079,39.90635339463215,11.592540368433024,"rsi_bullish_divergence"
"ONE-USDT-SWAP","2026-07-16 19:45","2026-07-16 20:00","2026-07-16 20:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2540571428571405,0.25405714285714054,"gross_loss",0.000007000000000000062,0.001115,0.001108,33.0521823230397,9.969730565940441,"rsi_bullish_divergence"
"LAYER-USDT-SWAP","2026-03-29 23:30","2026-03-29 23:45","2026-03-30 01:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2509666666666697,0.25096666666666967,"gross_loss",0.0004799999999999943,0.07553,0.07505,33.116888003666986,4.40431130612948,"rsi_bullish_divergence"
"YFI-USDT-SWAP","2026-01-29 05:00","2026-01-29 05:15","2026-01-29 06:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2495619047619049,0.24956190476190487,"gross_loss",21.0,3286.0,3265.0,35.855511426342304,4.066184221476323,"rsi_bullish_divergence"
"BLUR-USDT-SWAP","2026-03-26 17:30","2026-03-26 17:45","2026-03-26 18:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2450666666666697,0.24506666666666965,"gross_loss",0.00011999999999999858,0.01844,0.018320000000000003,26.20073042585787,3.1291019461643623,"rsi_bullish_divergence"
"ADA-USDT-SWAP","2026-06-01 19:45","2026-06-01 20:00","2026-06-01 21:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2447466666666664,0.24474666666666645,"gross_loss",0.0015000000000000013,0.2302,0.2287,32.2312436275527,5.177706726377317,"rsi_bullish_divergence"
"DOGE-USDT-SWAP","2026-03-26 17:30","2026-03-26 17:45","2026-03-26 23:00","long","DivergenceRegime","stop_loss",-1.0,-1.2393836065573773,0.23938360655737734,"gross_loss",0.0006099999999999994,0.09157,0.09096,20.153039226400068,5.870345037587728,"rsi_bullish_divergence"
"BTC-USDT-SWAP","2025-10-31 01:15","2025-10-31 01:30","2025-10-31 03:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2368864474961871,0.23688644749618715,"gross_loss",720.8999999999942,107092.6,106371.70000000001,30.634064073999298,4.050650310653128,"rsi_bullish_divergence"
"DOT-USDT-SWAP","2025-07-04 22:00","2025-07-04 22:15","2025-07-04 23:15","long","DivergenceRegime","stop_loss",-1.0,-1.232303448275861,0.23230344827586102,"gross_loss",0.02320000000000011,3.38,3.3568,21.153421177046667,8.55735519120684,"rsi_bullish_divergence"
"BTC-USDT-SWAP","2026-01-31 22:45","2026-01-31 23:00","2026-02-01 00:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2283691874780138,0.22836918747801382,"gross_loss",568.6000000000058,81441.0,80872.4,28.82528771716028,5.431614303464503,"rsi_bullish_divergence"
"ETC-USDT-SWAP","2026-05-12 20:30","2026-05-12 20:45","2026-05-12 21:45","long","DivergenceRegime","stop_loss",-1.0,-1.225014925373134,0.22501492537313394,"gross_loss",0.06700000000000017,9.456,9.389,35.50195846252694,7.688564476885646,"rsi_bullish_divergence"
"TURBO-USDT-SWAP","2026-04-05 21:30","2026-04-05 21:45","2026-04-05 23:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2243462686567166,0.22434626865671659,"gross_loss",0.0000067,0.0009428,0.0009361,27.232202081146085,8.564724330075883,"rsi_bullish_divergence"
"BAT-USDT-SWAP","2025-07-02 01:30","2025-07-02 01:45","2025-07-02 02:15","long","DivergenceRegime","stop_loss",-1.0,-1.2220965517241391,0.2220965517241391,"gross_loss",0.0008699999999999958,0.1212,0.12033,39.42720809318701,4.422793871679936,"rsi_bullish_divergence"
"FLOW-USDT-SWAP","2026-04-11 16:30","2026-04-11 16:45","2026-04-11 18:30","long","DivergenceRegime","stop_loss",-1.0,-1.2200695652173903,0.2200695652173903,"gross_loss",0.00023000000000000104,0.03175,0.03152,33.2156877809427,5.398062059500346,"rsi_bullish_divergence"
"SATS-USDT-SWAP","2026-03-26 17:30","2026-03-26 17:45","2026-03-26 18:00","long","DivergenceRegime","stop_loss",-1.0,-1.2198000000000007,0.21980000000000066,"gross_loss",7.999999999999972E-11,1.103E-8,1.095E-8,30.5434857563731,5.520175467747832,"rsi_bullish_divergence"
"WIF-USDT-SWAP","2026-04-05 15:30","2026-04-05 15:45","2026-04-05 16:45","long","DivergenceRegime","stop_loss",-1.0,-1.2172923076923083,0.21729230769230834,"gross_loss",0.0012999999999999956,0.1772,0.1759,29.665731404878002,3.634678852895916,"rsi_bullish_divergence"
"RSR-USDT-SWAP","2026-06-30 19:30","2026-06-30 19:45","2026-06-30 20:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2172000000000007,0.21720000000000073,"gross_loss",0.000007999999999999978,0.00109,0.001082,31.844189789499836,4.523365452296778,"rsi_bullish_divergence"
"SSV-USDT-SWAP","2026-04-12 18:15","2026-04-12 18:30","2026-04-12 21:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2146999999999997,0.21469999999999967,"gross_loss",0.016000000000000014,2.155,2.139,31.54312016110522,5.987527694513228,"rsi_bullish_divergence"
"DOGE-USDT-SWAP","2025-07-04 22:15","2025-07-04 22:30","2025-07-04 23:00","long","DivergenceRegime","stop_loss",-1.0,-1.213665040650405,0.21366504065040504,"gross_loss",0.0012300000000000089,0.16487,0.16363999999999998,33.72806408102393,3.2050946384424677,"rsi_bullish_divergence"
"LTC-USDT-SWAP","2025-09-14 11:30","2025-09-14 11:45","2025-09-14 19:30","long","DivergenceRegime","stop_loss",-1.0,-1.2090337078651683,0.20903370786516828,"gross_loss",0.8900000000000006,116.72,115.83,28.265286308485884,4.870013422818791,"rsi_bullish_divergence"
"ZRX-USDT-SWAP","2026-03-23 05:15","2026-03-23 05:30","2026-03-23 06:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2067733333333333,0.20677333333333325,"gross_loss",0.0007500000000000007,0.0973,0.09655,28.353017143450643,4.626680969075402,"rsi_bullish_divergence"
"ONT-USDT-SWAP","2026-04-27 18:45","2026-04-27 19:00","2026-04-27 19:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2061333333333337,0.20613333333333372,"gross_loss",0.0005399999999999988,0.06984,0.0693,33.46650999356514,3.865115338401323,"rsi_bullish_divergence"
"BIGTIME-USDT-SWAP","2026-05-26 09:15","2026-05-26 09:30","2026-05-26 09:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2047652173913042,0.20476521739130416,"gross_loss",0.00009200000000000007,0.01182,0.011728,27.879004922796994,4.152999114369231,"rsi_bullish_divergence"
"CVX-USDT-SWAP","2025-07-02 09:15","2025-07-02 09:30","2025-07-02 10:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.2039058823529425,0.2039058823529425,"gross_loss",0.016999999999999904,2.175,2.158,33.992933565799916,13.655562165377752,"rsi_bullish_divergence"
"AUCTION-USDT-SWAP","2025-12-29 20:15","2025-12-29 20:30","2025-12-29 21:45","long","DivergenceRegime","stop_loss",-1.0,-1.2030974358974373,0.20309743589743734,"gross_loss",0.0389999999999997,4.97,4.931,34.2309238497527,3.9263394281193778,"rsi_bullish_divergence"
"LAYER-USDT-SWAP","2026-03-26 19:00","2026-03-26 19:15","2026-03-26 19:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1999999999999995,0.1999999999999995,"gross_loss",0.0006400000000000017,0.08032,0.07968,21.474024540323455,12.529637042361019,"rsi_bullish_divergence"
"OP-USDT-SWAP","2026-03-23 05:00","2026-03-23 05:15","2026-03-23 05:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.198936263736265,0.19893626373626505,"gross_loss",0.0009099999999999941,0.1136,0.11269000000000001,28.53662626776257,8.191573559624622,"rsi_bullish_divergence"
"BIO-USDT-SWAP","2026-03-26 17:45","2026-03-26 18:00","2026-03-26 18:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1975999999999982,0.19759999999999822,"gross_loss",0.00014000000000000123,0.01736,0.01722,29.85046842557412,4.281146675934281,"rsi_bullish_divergence"
"OP-USDT-SWAP","2026-04-12 15:00","2026-04-12 15:15","2026-04-12 19:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1957454545454533,0.19574545454545333,"gross_loss",0.0008800000000000058,0.1081,0.10722,25.52674790720465,3.139797885403356,"rsi_bullish_divergence"
"OP-USDT-SWAP","2026-03-26 14:00","2026-03-26 14:15","2026-03-26 14:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.195644444444445,0.19564444444444495,"gross_loss",0.000899999999999998,0.1105,0.1096,30.081389686862167,3.18788369732291,"rsi_bullish_divergence"
"BIGTIME-USDT-SWAP","2026-01-12 21:00","2026-01-12 21:15","2026-01-12 21:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1955720930232574,0.1955720930232574,"gross_loss",0.00017199999999999854,0.02111,0.020938000000000002,36.23845646233989,13.569217727122876,"rsi_bullish_divergence"
"ADA-USDT-SWAP","2025-07-04 22:15","2025-07-04 22:30","2025-07-04 23:15","long","DivergenceRegime","stop_loss",-1.0,-1.195285106382977,0.19528510638297703,"gross_loss",0.0047000000000000375,0.576,0.5712999999999999,37.88568323442936,4.118682776379561,"rsi_bullish_divergence"
"BAT-USDT-SWAP","2026-01-12 07:00","2026-01-12 07:15","2026-01-12 08:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1946000000000012,0.19460000000000122,"gross_loss",0.0015999999999999903,0.1954,0.1938,38.217310035055284,3.6737784293678506,"rsi_bullish_divergence"
"LDO-USDT-SWAP","2025-07-04 22:00","2025-07-04 22:15","2025-07-04 23:15","long","DivergenceRegime","stop_loss",-1.0,-1.1914360655737708,0.1914360655737708,"gross_loss",0.006099999999999994,0.7329,0.7268,24.1888463246856,5.304226122251548,"rsi_bullish_divergence"
"NMR-USDT-SWAP","2026-03-20 03:00","2026-03-20 03:15","2026-03-20 03:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.188209836065574,0.18820983606557395,"gross_loss",0.06099999999999994,7.206,7.1450000000000005,33.826026956693056,5.8499191374663075,"rsi_bullish_divergence"
"WOO-USDT-SWAP","2025-07-04 20:00","2025-07-04 20:15","2025-07-04 21:30","long","DivergenceRegime","stop_loss",-1.0,-1.183558620689656,0.183558620689656,"gross_loss",0.0005799999999999972,0.06683,0.06625,36.89493650633231,9.62826118119266,"rsi_bullish_divergence"
"XRP-USDT-SWAP","2026-01-08 07:00","2026-01-08 07:15","2026-01-08 08:15","long","DivergenceRegime","stop_loss",-1.0,-1.1827597883597891,0.18275978835978912,"gross_loss",0.018899999999999917,2.1683,2.1494,33.69979705795632,4.742660434048999,"rsi_bullish_divergence"
"WIF-USDT-SWAP","2026-01-31 21:00","2026-01-31 21:15","2026-01-31 22:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.182199999999999,0.18219999999999903,"gross_loss",0.0024000000000000132,0.2745,0.2721,29.08652426617749,5.392211872206779,"rsi_bullish_divergence"
"ZRX-USDT-SWAP","2026-02-16 01:45","2026-02-16 02:00","2026-02-16 02:30","long","DivergenceRegime","stop_loss",-1.0,-1.1817684210526302,0.18176842105263025,"gross_loss",0.0009500000000000064,0.1084,0.10744999999999999,31.013452858076946,13.832860459117875,"rsi_bullish_divergence"
"DOGE-USDT-SWAP","2026-05-23 08:15","2026-05-23 08:30","2026-05-23 14:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1816539325842694,0.18165393258426943,"gross_loss",0.0008900000000000019,0.10149,0.1006,24.248433635484588,5.359999881243215,"rsi_bullish_divergence"
"INJ-USDT-SWAP","2026-01-01 07:15","2026-01-01 07:30","2026-01-01 12:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1806054054054058,0.18060540540540582,"gross_loss",0.03699999999999992,4.195,4.158,28.39112427716249,5.927026323858726,"rsi_bullish_divergence"
"ICP-USDT-SWAP","2026-04-09 07:00","2026-04-09 07:15","2026-04-09 07:30","long","Fixed","stop_loss",-1.0,-1.1775272727272743,0.1775272727272743,"gross_loss",0.021999999999999797,2.452,2.43,34.57615392672771,4.467564109082246,"rsi_bullish_divergence"
"HBAR-USDT-SWAP","2026-02-27 21:30","2026-02-27 21:45","2026-02-28 00:45","long","DivergenceRegime","stop_loss",-1.0,-1.177475555555556,0.17747555555555605,"gross_loss",0.000899999999999998,0.10028,0.09938,33.100739371430635,5.393105647748895,"rsi_bullish_divergence"
"BLUR-USDT-SWAP","2026-01-31 22:00","2026-01-31 22:15","2026-01-31 22:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1764363636363624,0.1764363636363624,"gross_loss",0.00022000000000000144,0.02437,0.024149999999999998,27.503786205044875,5.346093679036767,"rsi_bullish_divergence"
"MOVE-USDT-SWAP","2026-05-23 01:15","2026-05-23 01:30","2026-05-23 01:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1756266666666657,0.1756266666666657,"gross_loss",0.00015000000000000083,0.01654,0.01639,39.92580318739982,3.2028258525942905,"rsi_bullish_divergence"
"CVX-USDT-SWAP","2026-05-28 10:45","2026-05-28 11:00","2026-05-28 11:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.175542857142857,0.175542857142857,"gross_loss",0.014000000000000012,1.543,1.529,36.6765681000538,4.633416264966568,"rsi_bullish_divergence"
"MEW-USDT-SWAP","2026-04-12 13:00","2026-04-12 13:15","2026-04-12 13:45","long","DivergenceRegime","stop_loss",-1.0,-1.1750769230769225,0.17507692307692246,"gross_loss",0.000005200000000000018,0.0005716,0.0005664,25.310098650417572,6.119615597227537,"rsi_bullish_divergence"
"INJ-USDT-SWAP","2025-09-20 02:00","2025-09-20 02:15","2025-09-20 07:15","long","DivergenceRegime","stop_loss",-1.0,-1.1745826771653534,0.17458267716535336,"gross_loss",0.12700000000000067,13.921,13.793999999999999,30.43183728725967,3.5609297233355766,"rsi_bullish_divergence"
"ADA-USDT-SWAP","2025-10-22 13:15","2025-10-22 13:30","2025-10-22 17:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1743999999999992,0.17439999999999922,"gross_loss",0.005800000000000027,0.6351,0.6293,32.319299208132236,4.961945713993692,"rsi_bullish_divergence"
"ADA-USDT-SWAP","2025-12-11 20:00","2025-12-11 20:15","2025-12-11 22:30","long","DivergenceRegime","stop_loss",-1.0,-1.1743578947368407,0.1743578947368407,"gross_loss",0.0038000000000000256,0.416,0.41219999999999996,22.452898935315602,10.582842869958313,"rsi_bullish_divergence"
"MOVE-USDT-SWAP","2026-05-23 02:00","2026-05-23 02:15","2026-05-23 02:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.174239999999999,0.17423999999999906,"gross_loss",0.00015000000000000083,0.01641,0.01626,33.53299202804057,5.9854240943489705,"rsi_bullish_divergence"
"MOVE-USDT-SWAP","2025-08-20 08:00","2025-08-20 08:15","2025-08-20 09:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1733793103448285,0.17337931034482845,"gross_loss",0.0011599999999999944,0.12628,0.12512,34.93069281065978,4.629451170267139,"rsi_bullish_divergence"
"BIGTIME-USDT-SWAP","2026-02-16 01:45","2026-02-16 02:00","2026-02-16 04:00","long","DivergenceRegime","stop_loss",-1.0,-1.1728338028169019,0.17283380281690186,"gross_loss",0.00014199999999999977,0.01541,0.015268,30.500634346121757,12.920177536658558,"rsi_bullish_divergence"
"ADA-USDT-SWAP","2026-04-02 15:15","2026-04-02 15:30","2026-04-02 21:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1719272727272723,0.17192727272727226,"gross_loss",0.0022000000000000075,0.2375,0.23529999999999998,37.72091336180382,3.7647072010772,"rsi_bullish_divergence"
"RSR-USDT-SWAP","2026-06-30 20:30","2026-06-30 20:45","2026-06-30 20:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1715199999999995,0.17151999999999945,"gross_loss",0.000010000000000000026,0.001077,0.001067,27.36587935966635,3.6359451180831206,"rsi_bullish_divergence"
"BIGTIME-USDT-SWAP","2025-07-04 22:15","2025-07-04 22:30","2025-07-04 23:00","long","DivergenceRegime","stop_loss",-1.0,-1.170824217118998,0.17082421711899798,"gross_loss",0.00047900000000000026,0.05138,0.050901,37.372881711560986,3.5930839907192573,"rsi_bullish_divergence"
"ETC-USDT-SWAP","2025-08-25 21:30","2025-08-25 21:45","2025-08-26 00:00","long","DivergenceRegime","stop_loss",-1.0,-1.169814634146343,0.1698146341463429,"gross_loss",0.2049999999999983,21.86,21.655,29.557754823028745,3.843819788299269,"rsi_bullish_divergence"
"ADA-USDT-SWAP","2025-12-11 22:30","2025-12-11 22:45","2025-12-11 22:45","long","DivergenceRegime","stop_loss",-1.0,-1.1696615384615376,0.16966153846153764,"gross_loss",0.0039000000000000146,0.4155,0.41159999999999997,31.0161739348312,3.46308001787233,"rsi_bullish_divergence"
"LTC-USDT-SWAP","2025-07-29 02:00","2025-07-29 02:15","2025-07-29 02:15","long","DivergenceRegime","stop_loss",-1.0,-1.1695456310679608,0.16954563106796083,"gross_loss",1.0300000000000011,109.66,108.63,31.6275370949471,4.532506399037215,"rsi_bullish_divergence"
"ONT-USDT-SWAP","2026-02-16 01:45","2026-02-16 02:00","2026-02-16 03:00","long","DivergenceRegime","stop_loss",-1.0,-1.1692093023255816,0.16920930232558162,"gross_loss",0.0004299999999999998,0.04569,0.04526,35.85664971878339,4.556919436329073,"rsi_bullish_divergence"
"LDO-USDT-SWAP","2025-09-14 21:45","2025-09-14 22:00","2025-09-14 22:30","long","DivergenceRegime","stop_loss",-1.0,-1.1690482758620682,0.16904827586206816,"gross_loss",0.011600000000000055,1.2314,1.2198,26.852609773887366,3.224496107011183,"rsi_bullish_divergence"
"ZRX-USDT-SWAP","2026-01-26 02:00","2026-01-26 02:15","2026-01-26 02:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1685793103448285,0.16857931034482854,"gross_loss",0.0011599999999999944,0.1228,0.12164000000000001,33.04231720565713,3.4727876194665495,"rsi_bullish_divergence"
"BLUR-USDT-SWAP","2026-02-16 01:45","2026-02-16 02:00","2026-02-16 03:00","long","DivergenceRegime","stop_loss",-1.0,-1.168400000000001,0.168400000000001,"gross_loss",0.0001999999999999988,0.02115,0.02095,31.80472603151803,15.129492114601497,"rsi_bullish_divergence"
"INJ-USDT-SWAP","2026-01-31 21:30","2026-01-31 21:45","2026-01-31 22:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1676888888888888,0.16768888888888878,"gross_loss",0.03600000000000003,3.791,3.755,28.78877893541862,3.2917372288857125,"rsi_bullish_divergence"
"VIRTUAL-USDT-SWAP","2026-03-31 01:45","2026-03-31 02:00","2026-03-31 02:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1674064516129037,0.16740645161290368,"gross_loss",0.006199999999999983,0.6518,0.6456000000000001,33.91067888109987,3.9792866288150477,"rsi_bullish_divergence"
"KSM-USDT-SWAP","2026-02-16 01:45","2026-02-16 02:00","2026-02-16 02:45","long","DivergenceRegime","stop_loss",-1.0,-1.1672363636363652,0.16723636363636518,"gross_loss",0.043999999999999595,4.621,4.577000000000001,34.24749359721264,10.424960972500624,"rsi_bullish_divergence"
"AGLD-USDT-SWAP","2025-12-29 20:15","2025-12-29 20:30","2025-12-29 21:45","long","DivergenceRegime","stop_loss",-1.0,-1.1666239999999999,0.16662399999999988,"gross_loss",0.0025000000000000022,0.2616,0.2591,31.244677423594567,3.277509897715617,"rsi_bullish_divergence"
"FLOW-USDT-SWAP","2026-02-17 11:15","2026-02-17 11:30","2026-02-17 16:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1658105263157903,0.1658105263157903,"gross_loss",0.0003799999999999984,0.03957,0.03919,30.268387408404294,3.811280003629929,"rsi_bullish_divergence"
"XRP-USDT-SWAP","2025-08-20 05:15","2025-08-20 05:30","2025-08-20 07:15","long","CounterTrendStructureV4","stop_loss",-1.0,-1.165502158273381,0.1655021582733811,"gross_loss",0.027800000000000047,2.8895,2.8617,38.612578744940556,3.2638521537130973,"rsi_bullish_divergence"
"OP-USDT-SWAP","2025-09-14 21:45","2025-09-14 22:00","2025-09-14 22:45","long","DivergenceRegime","stop_loss",-1.0,-1.1633052631578937,0.16330526315789373,"gross_loss",0.007600000000000051,0.7795,0.7718999999999999,28.923577629940326,3.97646267168422,"rsi_bullish_divergence"
"POL-USDT-SWAP","2026-03-27 23:15","2026-03-27 23:30","2026-03-28 00:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1632727272727261,0.16327272727272613,"gross_loss",0.0008800000000000058,0.09024,0.08936,29.3429574688558,3.550174573895517,"rsi_bullish_divergence"
"ONE-USDT-SWAP","2026-01-01 07:00","2026-01-01 07:15","2026-01-01 08:00","long","DivergenceRegime","stop_loss",-1.0,-1.1619428571428578,0.16194285714285783,"gross_loss",0.000034999999999999875,0.00356,0.003525,27.38611978406982,3.221789402437209,"rsi_bullish_divergence"
"ATOM-USDT-SWAP","2025-08-29 21:30","2025-08-29 21:45","2025-08-29 22:00","long","DivergenceRegime","stop_loss",-1.0,-1.1613333333333336,0.16133333333333355,"gross_loss",0.04499999999999993,4.56,4.515,38.881747171902695,4.944037932447463,"rsi_bullish_divergence"
"BNB-USDT-SWAP","2026-06-03 03:30","2026-06-03 03:45","2026-06-03 06:45","long","DivergenceRegime","stop_loss",-1.0,-1.1608984615384617,0.16089846153846166,"gross_loss",6.5,656.9,650.4,29.645504923489625,5.0975010189223005,"rsi_bullish_divergence"
"YFI-USDT-SWAP","2025-07-29 01:15","2025-07-29 01:30","2025-07-29 02:00","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1601018181818181,0.16010181818181812,"gross_loss",55.0,5531.0,5476.0,31.20868176577973,3.780147383434646,"rsi_bullish_divergence"
"LAYER-USDT-SWAP","2026-03-27 21:30","2026-03-27 21:45","2026-03-27 21:45","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1600727272727258,0.1600727272727258,"gross_loss",0.0007700000000000068,0.07742,0.07665,32.63540584469888,3.7349335823831438,"rsi_bullish_divergence"
"XRP-USDT-SWAP","2025-07-29 02:00","2025-07-29 02:15","2025-07-29 02:30","long","CounterTrendStructureV4","stop_loss",-1.0,-1.1596789808917192,0.15967898089171917,"gross_loss",0.031400000000000095,3.1494,3.118,36.30754920595674,4.996888630156056,"rsi_bullish_divergence"
